words,喜び,信頼,恐怖,驚愕,悲しみ,嫌悪,怒り,期待
浴びせかけ,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0
もの凄い,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
相聞,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
骨肉の争い,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0
充ち,6.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0
虫の息,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0
背後関係,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
剃毛,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
察せ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
燃えさかる,0.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0
喪う,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0
側仕え,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
宝石泥棒,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
バロメーター,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
朱雀帝,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
痒み,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
幻想,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0
身ぐるみ,0.0,0.0,3.0,0.0,0.0,0.0,7.0,0.0
償わ,0.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0
真逆,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
終電車,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
赤っ,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0
心外,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
まばゆい,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
超自然,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0
裏切られる,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0
琴線,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
補お,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
手繰り,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
染め上げ,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0
思い出そ,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
セオデン,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
魔王ダンテ,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
不承不承,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
損じ,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
反日感情,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
衆寡,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0
嗅ぎ付け,0.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0
強姦事件,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
上方修正,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
単勝,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
第165話,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
バラン_(ダイの大冒険),0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
正さ,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
受けとっ,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
把瑠都,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
御嶽海,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
エルルカ,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
トワ_(ドラゴンボール),0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
HUNTA,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
全裸,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
笑い飛ばし,1.0,0.0,0.0,4.0,0.0,1.0,7.0,0.0
だかつ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
凍り付い,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
出塁,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
思い起こす,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
荒療治,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0
見せ掛け,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0
家畜人ヤプー,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
爛熟,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
乱開発,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
はかどら,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
侭,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
のしかかり,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
きびしく,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
拒否感,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0
支えよ,3.0,4.0,0.0,0.0,0.0,3.0,2.0,0.0
チラリ,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
江戸の用心棒_(1981年のテレビドラマ),0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
政治的発言,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0
ズブ,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
レアー,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
焦ら,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0
押さえ込ま,0.0,0.0,0.0,1.0,0.0,1.0,8.0,0.0
困憊,0.0,0.0,0.0,4.0,0.0,1.0,3.0,0.0
自傷行為,0.0,0.0,9.0,0.0,0.0,3.0,1.0,0.0
逢わ,2.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
軍律,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
窮し,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
礼金,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
当てはまっ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
卒業文集,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
まとめよ,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
励まそ,12.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
誤認逮捕,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0
哭い,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
懺悔,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
鬱陶しい,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
切り刻み,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0
勝負どころ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ひっくり返さ,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
置手紙,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
来生えつこ,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
決めつける,0.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0
ゴッドマザー,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
群がり,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
ソドミー,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
諸症状,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
総立ち,14.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0
ナード,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0
執り成し,2.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0
海底都市,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ズボッ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ハードワーク,1.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0
語らう,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
政治的中立,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
大空港,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
住み慣れ,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
忍法かげろう斬り,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
四つ星,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
脱力感,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
いま一つ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
生殺し,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
見張ら,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
忍びない,4.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0
大仰な,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0
断種,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
時宜,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
息づい,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
生活力,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
売り払わ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
19億円,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
外そう,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0
てんやわんや,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
みつめる,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
散骨,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ノスタルジア,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0
悪乗り,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0
毀誉褒貶,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0
ブラックサタン,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
観照,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
失語,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
逆探知,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
早合点,0.0,0.0,0.0,3.0,0.0,1.0,5.0,0.0
大津波,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
念じる,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
合掌,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
舌鼓,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
離れれ,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0
ペリアース,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ケロイド,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
押し通す,0.0,1.0,0.0,0.0,0.0,12.0,1.0,0.0
快楽殺人,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0
司馬イ,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
大森林,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
測れ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
燃える男,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0
対比的,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
作業量,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
不退転,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
けがれ,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0
ワイナミョイネン,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
揺さぶっ,0.0,0.0,0.0,2.0,0.0,0.0,9.0,0.0
上向か,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
自覚的,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
苦役,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
アムピトリュオーン,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
祈願,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
リフレーション,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Domine,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
第189話,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
儚く,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0
ノストラダムスの大予言_(映画),0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
第二次怪獣ブーム,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
ウロウロ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ゲヘナ,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
みずみずしい,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
スキャンダル,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
脱水症状,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
赤字国債,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
虎城,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
落ち合っ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
さがそ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
あやす,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
一石二鳥,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
踏ん張っ,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
出待ち,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
ゾクゾク,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0
見開い,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0
憑き物,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
しゃぶら,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
持ち出そ,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
放縦,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0
角笛,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
屠っ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
危ぶむ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
立ちふさがっ,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0
照る,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
T4作戦,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Walkerplus,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
打ち倒さ,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
見透かし,0.0,0.0,0.0,1.0,0.0,11.0,6.0,0.0
第168話,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
貞操観念,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0
秘し,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
慌ただしく,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
体当り,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
本当の話,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
半グレ,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
孫秀_(西晋),0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
持ち直す,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
スプラッター,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
戦々恐々,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0
包み隠さ,0.0,0.0,0.0,12.0,0.0,1.0,2.0,0.0
白色テロ,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
石韜,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
バースデーケーキ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
葵の上,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
シークレット部隊,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
復讐の女神,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0
しくじっ,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0
禁欲,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
マイナス成長,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
知識不足,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
80年前,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
ヘビースモーカー,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
わずらい,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
早変わり,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
悪意,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ささくれ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
覇権主義,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
本当にあった怖い話,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
糾明,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
先走っ,0.0,0.0,0.0,1.0,0.0,1.0,10.0,0.0
赤猫,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
そろわ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
色鮮やか,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
石閔,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
絵理沙,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
SOCCERKING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
第167話,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ケーブル_(コミック),0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
マネタリーベース,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
クェス,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0
ポーリーヌ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
サーベラー,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
マモー,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ケレゴルム,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
ケインツェル,0.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0
復活_(ヘンデル),1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
近付ける,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
惑い,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
ねぎらう,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
突っ走れ,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
煩い,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
取り持ち,0.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0
埋葬式,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
コミュニケーション能力,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
充実感,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
斬首刑,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
レッテル,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
黒い太陽,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
デスラー砲,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
紊乱,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
温まる,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
モテ男,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
胃液,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
双葉新書,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
モジモジ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
立ち退く,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
経済波及効果,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
いまわ,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0
侮ら,0.0,3.0,0.0,0.0,0.0,4.0,6.0,0.0
育成,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
大目玉,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
愁い,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
恋愛結婚,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
アトレウス,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
個人の尊厳,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
立ち回っ,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
換骨奪胎,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
縄張り意識,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
轟い,0.0,0.0,0.0,8.0,0.0,0.0,2.0,0.0
規範意識,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
五分五分,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0
深い闇,0.0,0.0,5.0,3.0,2.0,0.0,1.0,0.0
大笑,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
アリアバート,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
超人墓場,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
応射,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
イザヤ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
上出来,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
精神活動,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
人口爆発,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
経済効果,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
パニヒダ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
顔面蒼白,0.0,0.0,0.0,6.0,0.0,0.0,5.0,0.0
ミール・ジュムラー,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
サイマ,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
春蝶,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ミール・ジャアファル,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
マイズロス,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0
枝理子,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
ホロスコープス,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
旺太,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0
可奈美,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
運び込み,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ヘラヘラ,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
無間地獄,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
第177話,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
パイズリ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
極まっ,0.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0
上向い,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
フェレンギ人,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
改悛,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0
ウンザリ,0.0,0.0,0.0,2.0,0.0,1.0,6.0,0.0
奴等,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0
第199話,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
払える,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
大ゲンカ,0.0,0.0,0.0,2.0,0.0,0.0,9.0,0.0
同房,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
毒虫,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
噛み合い,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
軽はずみ,0.0,0.0,0.0,1.0,0.0,3.0,4.0,0.0
オユンナ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
見放し,0.0,0.0,0.0,1.0,0.0,0.0,14.0,0.0
あわれみ,1.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0
拾お,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0
ニッチ市場,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
耽り,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0
付け狙っ,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0
ミソジニー,0.0,0.0,1.0,0.0,0.0,14.0,0.0,0.0
口付け,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
きみょう,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
楊難敵,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
裏口入学,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
甲斐甲斐しく,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0
盗作疑惑,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
敗残,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
ルーズソックス,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
無遠慮,0.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0
バストアップ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ありあり,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
間男,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
奢る,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
付きまとい,0.0,0.0,0.0,0.0,0.0,14.0,3.0,0.0
突っ走っ,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
なにやら,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
宗教右派,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
スラップスティック,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
身持ち,0.0,2.0,0.0,0.0,0.0,9.0,2.0,0.0
惹い,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0
ベスト新書,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
草なぎ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
専制政治,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ユーティリティプレイヤー,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
念押,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
原体験,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
前人未踏,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
とける,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
夏の終り,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
唄え,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
完全犯罪,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0
瘴気,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
売り払う,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
ザーリッシュ,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0
競べ,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
無謬,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
第174話,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
熱発,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
レイオニクス,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
成長戦略,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
信用,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ウォンカ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
第164話,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
年末商戦,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
しだし,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
撃ち抜き,0.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0
成し遂げよ,2.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0
